CreationYear,CreationMonth,TagName,PostCount,Rank
"2017","12","angularjs","1721","29"
"2017","12","vba","1657","30"
"2017","12","spring","1647","31"
"2017","12","firebase","1582","32"
"2017","12","ruby-on-rails","1496","33"
"2017","12","asp.net","1485","34"
"2017","12","linux","1452","35"
"2017","12","wordpress","1421","36"
"2017","12","regex","1408","37"
"2017","12","ajax","1368","38"
"2017","12","mongodb","1322","39"
"2017","12","react-native","1210","40"
"2017","12",".net","1197","41"
"2017","12","amazon-web-services","1194","42"
"2017","12","asp.net-mvc","1156","43"
"2017","12","postgresql","1140","44"
"2017","12","xml","1136","45"
"2017","12","database","1120","46"
"2017","12","string","1108","47"
"2017","12","bash","1100","48"
"2017","12","excel-vba","1086","49"
"2017","12","docker","1046","50"
"2017","12","ruby","1023","51"
"2017","12","spring-boot","1022","52"
"2017","12","azure","1014","53"
"2017","12","tensorflow","1006","54"
"2017","12","oracle","992","55"
"2017","12","python-2.7","978","56"
"2017","12","git","957","57"
"2017","12","numpy","927","58"
"2017","12","list","906","59"
"2017","12","scala","875","60"
"2017","12","windows","869","61"
"2017","12","dataframe","868","62"
"2017","12","visual-studio","855","63"
"2017","12","selenium","849","64"
"2017","12","twitter-bootstrap","822","65"
"2017","12","multithreading","818","66"
"2017","12","apache-spark","794","67"
"2017","12","vue.js","792","68"
"2017","12","wpf","767","69"
"2017","12","powershell","759","70"
"2017","12","csv","751","71"
"2017","12","xcode","750","72"
"2017","12","algorithm","694","73"
"2017","12","express","680","74"
"2017","12","maven","678","75"
"2017","12","function","675","76"
"2017","12","laravel-5","672","77"
"2017","12","xamarin","669","78"
"2017","12","firebase-realtime-database","666","79"
"2017","12","api","666","79"
"2017","12","rest","660","81"
"2017","12","forms","658","82"
"2017","12","vb.net","650","83"
"2017","12","android-studio","643","84"
"2017","12","objective-c","643","84"
"2017","12","ionic-framework","627","86"
"2017","12","shell","626","87"
"2017","12","image","625","88"
"2017","12","macos","624","89"
"2017","12","loops","596","90"
"2017","12","hibernate","596","90"
"2017","12","kotlin","589","92"
"2017","12","webpack","581","93"
"2017","12","dictionary","579","94"
"2017","12","sqlite","578","95"
"2017","12","apache","573","96"
"2017","12","symfony","563","97"
"2017","12","unity3d","557","98"
"2017","12","qt","556","99"
"2017","12","google-chrome","536","100"
"2018","1","javascript","19000","1"
"2018","1","python","16309","2"
"2018","1","java","12400","3"
"2018","1","php","10220","4"
"2018","1","android","9781","5"
"2018","1","c#","9451","6"
"2018","1","html","8219","7"
"2018","1","jquery","6053","8"
"2018","1","css","5509","9"
"2018","1","angular","4825","10"
"2018","1","c++","4775","11"
"2018","1","ios","4714","12"
"2018","1","node.js","4493","13"
"2018","1","mysql","4450","14"
"2018","1","sql","4266","15"
"2018","1","r","4209","16"
"2018","1","swift","3765","17"
"2018","1","arrays","3357","18"
"2018","1","reactjs","3297","19"
"2018","1","python-3.x","3189","20"
"2018","1","json","3161","21"
"2018","1","excel","2675","22"
"2018","1","sql-server","2642","23"
"2018","1","laravel","2285","24"
"2018","1","django","2257","25"
"2018","1","c","2231","26"
"2018","1","pandas","2190","27"
"2018","1","vba","2056","28"
"2018","1","typescript","1961","29"
"2018","1","firebase","1865","30"
"2018","1","spring","1840","31"
"2018","1","angularjs","1792","32"
"2018","1","asp.net","1766","33"
"2018","1","ruby-on-rails","1701","34"
"2018","1","regex","1694","35"
"2018","1","wordpress","1668","36"
"2018","1","mongodb","1605","37"
"2018","1","linux","1556","38"
"2018","1","amazon-web-services","1501","39"
"2018","1","react-native","1458","40"
"2018","1","ajax","1449","41"
"2018","1","excel-vba","1390","42"
"2018","1","postgresql","1342","43"
"2018","1",".net","1340","44"
"2018","1","spring-boot","1325","45"
"2018","1","database","1292","46"
"2018","1","bash","1261","47"
"2018","1","xml","1249","48"
"2018","1","asp.net-mvc","1245","49"
"2018","1","git","1214","50"
"2018","1","docker","1202","51"
"2018","1","ruby","1165","52"
"2018","1","azure","1161","53"
"2018","1","tensorflow","1142","54"
"2018","1","string","1127","55"
"2018","1","oracle","1055","56"
"2018","1","scala","1040","57"
"2018","1","numpy","1003","58"
"2018","1","apache-spark","994","59"
"2018","1","twitter-bootstrap","991","60"
"2018","1","python-2.7","951","61"
"2018","1","powershell","951","61"
"2018","1","windows","948","63"
"2018","1","visual-studio","935","64"
"2018","1","dataframe","923","65"
"2018","1","list","905","66"
"2018","1","selenium","873","67"
"2018","1","vue.js","859","68"
"2018","1","express","856","69"
"2018","1","rest","842","70"
"2018","1","multithreading","818","71"
"2018","1","xcode","816","72"
"2018","1","wpf","810","73"
"2018","1","csv","789","74"
"2018","1","android-studio","750","75"
"2018","1","macos","734","76"
"2018","1","algorithm","732","77"
"2018","1","firebase-realtime-database","725","78"
"2018","1","shell","712","79"
"2018","1","maven","704","80"
"2018","1","api","692","81"
"2018","1","unit-testing","690","82"
"2018","1","xamarin","682","83"
"2018","1","laravel-5","682","83"
"2018","1","forms","678","85"
"2018","1","objective-c","668","86"
"2018","1","apache","657","87"
"2018","1","kotlin","656","88"
"2018","1","function","655","89"
"2018","1","ionic-framework","652","90"
"2018","1","vb.net","635","91"
"2018","1","entity-framework","634","92"
"2018","1","symfony","631","93"
"2018","1","unity3d","617","94"
"2018","1","asp.net-core","615","95"
"2018","1","loops","607","96"
"2018","1","hibernate","600","97"
"2018","1","performance","597","98"
"2018","1","sqlite","594","99"
"2018","1","image","591","100"
"2018","2","javascript","17279","1"
"2018","2","python","16399","2"
"2018","2","java","12092","3"
"2018","2","php","9239","4"
"2018","2","android","9059","5"
"2018","2","c#","8640","6"
"2018","2","html","7524","7"
"2018","2","jquery","5196","8"
"2018","2","css","5072","9"
"2018","2","c++","4593","10"
"2018","2","r","4518","11"
"2018","2","angular","4458","12"
"2018","2","sql","4152","13"
"2018","2","mysql","4122","14"
"2018","2","node.js","4065","15"
"2018","2","ios","3981","16"
"2018","2","python-3.x","3464","17"
"2018","2","swift","3424","18"
"2018","2","reactjs","3278","19"
"2018","2","arrays","2928","20"
"2018","2","json","2726","21"
"2018","2","sql-server","2524","22"
"2018","2","excel","2340","23"
"2018","2","pandas","2216","24"
"2018","2","laravel","2212","25"
"2018","2","c","2154","26"
"2018","2","django","2144","27"
"2018","2","typescript","1968","28"
"2018","2","vba","1827","29"
"2018","2","firebase","1766","30"
"2018","2","regex","1712","31"
"2018","2","spring","1687","32"
"2018","2","angularjs","1530","33"
"2018","2","ruby-on-rails","1466","34"
"2018","2","asp.net","1390","35"
"2018","2","wordpress","1385","36"
"2018","2","mongodb","1376","37"
"2018","2",".net","1375","38"
"2018","2","ajax","1356","39"
"2018","2","amazon-web-services","1343","40"
"2018","2","linux","1333","41"
"2018","2","spring-boot","1284","42"
"2018","2","xml","1242","43"
"2018","2","react-native","1231","44"
"2018","2","excel-vba","1202","45"
"2018","2","docker","1186","46"
"2018","2","postgresql","1184","47"
"2018","2","bash","1183","48"
"2018","2","database","1179","49"
"2018","2","asp.net-mvc","1112","50"
"2018","2","git","1101","51"
"2018","2","oracle","1060","52"
"2018","2","tensorflow","1053","53"
"2018","2","azure","1044","54"
"2018","2","ruby","1032","55"
"2018","2","string","1030","56"
"2018","2","dataframe","1015","57"
"2018","2","numpy","1012","58"
"2018","2","scala","994","59"
"2018","2","python-2.7","984","60"
"2018","2","vue.js","949","61"
"2018","2","list","923","62"
"2018","2","windows","914","63"
"2018","2","apache-spark","907","64"
"2018","2","selenium","906","65"
"2018","2","powershell","905","66"
"2018","2","visual-studio","884","67"
"2018","2","express","837","68"
"2018","2","wpf","794","69"
"2018","2","twitter-bootstrap","790","70"
"2018","2","xcode","788","71"
"2018","2","csv","767","72"
"2018","2","multithreading","738","73"
"2018","2","function","727","74"
"2018","2","rest","726","75"
"2018","2","firebase-realtime-database","722","76"
"2018","2","loops","699","77"
"2018","2","android-studio","679","78"
"2018","2","macos","659","79"
"2018","2","algorithm","655","80"
"2018","2","vb.net","647","81"
"2018","2","shell","641","82"
"2018","2","kotlin","641","82"
"2018","2","laravel-5","637","84"
"2018","2","maven","619","85"
"2018","2","asp.net-core","613","86"
"2018","2","ionic-framework","606","87"
"2018","2","machine-learning","596","88"
"2018","2","objective-c","594","89"
"2018","2","sqlite","584","90"
"2018","2","api","584","90"
"2018","2","go","584","90"
"2018","2","webpack","581","93"
"2018","2","forms","581","93"
"2018","2","xamarin","580","95"
"2018","2","dictionary","576","96"
"2018","2","image","565","97"
"2018","2","symfony","544","98"
"2018","2","qt","539","99"
"2018","2","unit-testing","537","100"
"2018","2","matlab","537","100"
"2018","2","unity3d","537","100"
"2018","3","javascript","19215","1"
"2018","3","python","17977","2"
"2018","3","java","13622","3"
"2018","3","android","10119","4"
"2018","3","php","9947","5"
"2018","3","c#","9857","6"
"2018","3","html","8334","7"
"2018","3","jquery","5561","8"
"2018","3","css","5333","9"
"2018","3","c++","5217","10"
"2018","3","r","5112","11"
"2018","3","angular","4896","12"
"2018","3","sql","4800","13"
"2018","3","mysql","4503","14"
"2018","3","ios","4439","15"
"2018","3","node.js","4410","16"
"2018","3","python-3.x","4180","17"
"2018","3","swift","4080","18"
"2018","3","reactjs","3815","19"
"2018","3","arrays","3095","20"
"2018","3","json","2788","21"
"2018","3","pandas","2672","22"
"2018","3","sql-server","2570","23"
"2018","3","excel","2513","24"
"2018","3","c","2486","25"
"2018","3","laravel","2358","26"
"2018","3","django","2277","27"
"2018","3","typescript","2234","28"
"2018","3","firebase","2027","29"
"2018","3","vba","2015","30"
"2018","3","spring","1889","31"
"2018","3","regex","1802","32"
"2018","3","ruby-on-rails","1674","33"
"2018","3","spring-boot","1644","34"
"2018","3","wordpress","1626","35"
"2018","3","mongodb","1520","36"
"2018","3","asp.net","1484","37"
"2018","3","react-native","1480","38"
"2018","3","angularjs","1436","39"
"2018","3",".net","1411","40"
"2018","3","amazon-web-services","1405","41"
"2018","3","ajax","1396","42"
"2018","3","docker","1392","43"
"2018","3","linux","1377","44"
"2018","3","tensorflow","1358","45"
"2018","3","database","1345","46"
"2018","3","excel-vba","1323","47"
"2018","3","postgresql","1308","48"
"2018","3","dataframe","1258","49"
"2018","3","string","1251","50"
"2018","3","bash","1250","51"
"2018","3","azure","1238","52"
"2018","3","xml","1231","53"
"2018","3","vue.js","1196","54"
"2018","3","apache-spark","1194","55"
"2018","3","asp.net-mvc","1184","56"
"2018","3","oracle","1178","57"
"2018","3","git","1177","58"
"2018","3","scala","1161","59"
"2018","3","python-2.7","1105","60"
"2018","3","android-studio","1064","61"
"2018","3","ruby","1064","61"
"2018","3","numpy","1058","63"
"2018","3","selenium","1054","64"
"2018","3","list","1046","65"
"2018","3","powershell","996","66"
"2018","3","visual-studio","990","67"
"2018","3","windows","946","68"
"2018","3","express","899","69"
"2018","3","function","874","70"
"2018","3","xcode","864","71"
"2018","3","wpf","841","72"
"2018","3","multithreading","835","73"
"2018","3","kotlin","807","74"
"2018","3","loops","801","75"
"2018","3","firebase-realtime-database","783","76"
"2018","3","webpack","776","77"
"2018","3","algorithm","739","78"
"2018","3","rest","730","79"
"2018","3","api","727","80"
"2018","3","asp.net-core","727","80"
"2018","3","machine-learning","725","82"
"2018","3","xamarin","722","83"
"2018","3","csv","705","84"
"2018","3","shell","703","85"
"2018","3","twitter-bootstrap","701","86"
"2018","3","maven","699","87"
"2018","3","unity3d","697","88"
"2018","3","vb.net","675","89"
"2018","3","angular5","672","90"
"2018","3","ionic-framework","667","91"
"2018","3","macos","656","92"
"2018","3","image","646","93"
"2018","3","selenium-webdriver","633","94"
"2018","3","hibernate","625","95"
"2018","3","for-loop","621","96"
"2018","3","dictionary","621","96"
"2018","3","go","613","98"
"2018","3","performance","610","99"
"2018","3","objective-c","601","100"
"2018","3","qt","601","100"
"2018","3","laravel-5","601","100"
"2018","4","javascript","18010","1"
"2018","4","python","17038","2"
"2018","4","java","13557","3"
"2018","4","android","9470","4"
"2018","4","c#","9302","5"
"2018","4","php","9028","6"
"2018","4","html","7791","7"
"2018","4","css","5013","8"
"2018","4","jquery","4989","9"
"2018","4","angular","4824","10"
"2018","4","sql","4774","11"
"2018","4","r","4748","12"
"2018","4","c++","4692","13"
"2018","4","mysql","4416","14"
"2018","4","node.js","4037","15"
"2018","4","python-3.x","3995","16"
"2018","4","ios","3940","17"
"2018","4","reactjs","3691","18"
"2018","4","swift","3590","19"
"2018","4","arrays","2970","20"
"2018","4","json","2717","21"
"2018","4","pandas","2484","22"
"2018","4","sql-server","2465","23"
"2018","4","excel","2430","24"
"2018","4","laravel","2305","25"
"2018","4","django","2230","26"
"2018","4","c","2208","27"
"2018","4","typescript","2105","28"
"2018","4","firebase","1998","29"
"2018","4","vba","1956","30"
"2018","4","spring","1746","31"
"2018","4","regex","1643","32"
"2018","4","spring-boot","1611","33"
"2018","4","ruby-on-rails","1560","34"
"2018","4","wordpress","1482","35"
"2018","4","react-native","1458","36"
"2018","4","asp.net","1429","37"
"2018","4","amazon-web-services","1404","38"
"2018","4","ajax","1403","39"
"2018","4","tensorflow","1396","40"
"2018","4",".net","1367","41"
"2018","4","angularjs","1343","42"
"2018","4","database","1335","43"
"2018","4","docker","1333","44"
"2018","4","mongodb","1310","45"
"2018","4","linux","1309","46"
"2018","4","excel-vba","1260","47"
"2018","4","postgresql","1253","48"
"2018","4","dataframe","1187","49"
"2018","4","bash","1165","50"
"2018","4","oracle","1157","51"
"2018","4","scala","1140","52"
"2018","4","vue.js","1139","53"
"2018","4","xml","1128","54"
"2018","4","apache-spark","1124","55"
"2018","4","string","1099","56"
"2018","4","azure","1098","57"
"2018","4","asp.net-mvc","1094","58"
"2018","4","list","1071","59"
"2018","4","ruby","990","60"
"2018","4","python-2.7","985","61"
"2018","4","git","981","62"
"2018","4","numpy","968","63"
"2018","4","xcode","921","64"
"2018","4","android-studio","916","65"
"2018","4","selenium","885","66"
"2018","4","powershell","882","67"
"2018","4","visual-studio","859","68"
"2018","4","express","859","68"
"2018","4","wpf","839","70"
"2018","4","windows","836","71"
"2018","4","kotlin","779","72"
"2018","4","machine-learning","777","73"
"2018","4","function","752","74"
"2018","4","api","752","74"
"2018","4","multithreading","750","76"
"2018","4","rest","746","77"
"2018","4","firebase-realtime-database","745","78"
"2018","4","angular5","733","79"
"2018","4","unity3d","707","80"
"2018","4","loops","704","81"
"2018","4","asp.net-core","699","82"
"2018","4","ionic-framework","694","83"
"2018","4","xamarin","669","84"
"2018","4","csv","665","85"
"2018","4","macos","665","85"
"2018","4","shell","653","87"
"2018","4","algorithm","651","88"
"2018","4","webpack","650","89"
"2018","4","go","626","90"
"2018","4","laravel-5","619","91"
"2018","4","sqlite","615","92"
"2018","4","matlab","605","93"
"2018","4","hibernate","601","94"
"2018","4","twitter-bootstrap","598","95"
"2018","4","unit-testing","587","96"
"2018","4","keras","582","97"
"2018","4","dictionary","581","98"
"2018","4","vb.net","578","99"
"2018","4","forms","575","100"
"2018","4","for-loop","575","100"
"2018","5","javascript","18122","1"
"2018","5","python","17644","2"
"2018","5","java","13523","3"
"2018","5","c#","10002","4"
"2018","5","android","9568","5"
"2018","5","php","9553","6"
"2018","5","html","7897","7"
"2018","5","angular","5115","8"
"2018","5","css","5111","9"
"2018","5","jquery","4906","10"
"2018","5","sql","4835","11"
"2018","5","r","4738","12"
"2018","5","c++","4705","13"
"2018","5","python-3.x","4389","14"
"2018","5","mysql","4285","15"
"2018","5","node.js","4265","16"
"2018","5","ios","3989","17"
"2018","5","reactjs","3918","18"
"2018","5","swift","3634","19"
"2018","5","json","2888","20"
"2018","5","arrays","2885","21"
"2018","5","excel","2594","22"
"2018","5","pandas","2580","23"
"2018","5","sql-server","2536","24"
"2018","5","django","2500","25"
"2018","5","c","2381","26"
"2018","5","laravel","2317","27"
"2018","5","firebase","2172","28"
"2018","5","typescript","2119","29"
"2018","5","vba","2073","30"
"2018","5","spring","1816","31"
"2018","5","regex","1794","32"
"2018","5","spring-boot","1674","33"
"2018","5","wordpress","1583","34"
"2018","5","react-native","1555","35"
"2018","5","ruby-on-rails","1520","36"
"2018","5",".net","1497","37"
"2018","5","asp.net","1476","38"
"2018","5","tensorflow","1444","39"
"2018","5","amazon-web-services","1441","40"
"2018","5","docker","1402","41"
"2018","5","linux","1388","42"
"2018","5","angularjs","1348","43"
"2018","5","excel-vba","1343","44"
"2018","5","ajax","1339","45"
"2018","5","postgresql","1327","46"
"2018","5","dataframe","1297","47"
"2018","5","database","1284","48"
"2018","5","azure","1253","49"
"2018","5","apache-spark","1218","50"
"2018","5","oracle","1199","51"
"2018","5","mongodb","1186","52"
"2018","5","asp.net-mvc","1184","53"
"2018","5","xml","1179","54"
"2018","5","string","1166","55"
"2018","5","vue.js","1159","56"
"2018","5","scala","1112","57"
"2018","5","git","1109","58"
"2018","5","bash","1099","59"
"2018","5","ruby","1036","60"
"2018","5","windows","973","61"
"2018","5","python-2.7","965","62"
"2018","5","numpy","960","63"
"2018","5","selenium","959","64"
"2018","5","list","956","65"
"2018","5","express","906","66"
"2018","5","powershell","877","67"
"2018","5","wpf","873","68"
"2018","5","multithreading","872","69"
"2018","5","visual-studio","864","70"
"2018","5","asp.net-core","848","71"
"2018","5","android-studio","828","72"
"2018","5","kotlin","822","73"
"2018","5","api","789","74"
"2018","5","rest","783","75"
"2018","5","xcode","773","76"
"2018","5","angular5","754","77"
"2018","5","function","741","78"
"2018","5","unity3d","734","79"
"2018","5","firebase-realtime-database","723","80"
"2018","5","loops","709","81"
"2018","5","vb.net","689","82"
"2018","5","webpack","687","83"
"2018","5","algorithm","685","84"
"2018","5","csv","676","85"
"2018","5","machine-learning","671","86"
"2018","5","hibernate","671","86"
"2018","5","maven","653","88"
"2018","5","shell","650","89"
"2018","5","bootstrap-4","637","90"
"2018","5","go","635","91"
"2018","5","laravel-5","635","91"
"2018","5","ionic-framework","628","93"
"2018","5","flutter","625","94"
"2018","5","twitter-bootstrap","619","95"
"2018","5","forms","619","95"
"2018","5","image","618","97"
"2018","5","unit-testing","616","98"
"2018","5","keras","605","99"
"2018","5","xamarin","605","99"
"2018","6","javascript","17242","1"
"2018","6","python","16862","2"
"2018","6","java","11852","3"
"2018","6","android","8983","4"
"2018","6","c#","8846","5"
"2018","6","php","8528","6"
"2018","6","html","7310","7"
"2018","6","css","4871","8"
"2018","6","angular","4799","9"
"2018","6","r","4509","10"
"2018","6","jquery","4484","11"
"2018","6","sql","4477","12"
"2018","6","python-3.x","4282","13"
"2018","6","c++","4124","14"
"2018","6","node.js","4081","15"
"2018","6","mysql","3933","16"
"2018","6","reactjs","3853","17"
"2018","6","ios","3506","18"
"2018","6","swift","3164","19"
"2018","6","pandas","2694","20"
"2018","6","arrays","2564","21"
"2018","6","excel","2540","22"
"2018","6","json","2492","23"
"2018","6","sql-server","2386","24"
"2018","6","django","2370","25"
"2018","6","laravel","2177","26"
"2018","6","typescript","2101","27"
"2018","6","vba","2046","28"
"2018","6","firebase","1959","29"
"2018","6","c","1849","30"
"2018","6","spring","1627","31"
"2018","6","regex","1583","32"
"2018","6","spring-boot","1522","33"
"2018","6","wordpress","1503","34"
"2018","6","react-native","1497","35"
"2018","6","amazon-web-services","1413","36"
"2018","6","ruby-on-rails","1403","37"
"2018","6","docker","1401","38"
"2018","6",".net","1345","39"
"2018","6","excel-vba","1290","40"
"2018","6","asp.net","1276","41"
"2018","6","dataframe","1268","42"
"2018","6","ajax","1251","43"
"2018","6","postgresql","1207","44"
"2018","6","tensorflow","1206","45"
"2018","6","linux","1189","46"
"2018","6","azure","1187","47"
"2018","6","vue.js","1146","48"
"2018","6","angularjs","1111","49"
"2018","6","database","1105","50"
"2018","6","mongodb","1071","51"
"2018","6","git","1063","52"
"2018","6","oracle","1053","53"
"2018","6","bash","1041","54"
"2018","6","string","1039","55"
"2018","6","apache-spark","1014","56"
"2018","6","xml","1012","57"
"2018","6","ruby","999","58"
"2018","6","selenium","983","59"
"2018","6","scala","956","60"
"2018","6","powershell","953","61"
"2018","6","asp.net-mvc","947","62"
"2018","6","numpy","932","63"
"2018","6","windows","896","64"
"2018","6","android-studio","882","65"
"2018","6","python-2.7","871","66"
"2018","6","asp.net-core","865","67"
"2018","6","list","858","68"
"2018","6","visual-studio","852","69"
"2018","6","express","792","70"
"2018","6","kotlin","782","71"
"2018","6","wpf","744","72"
"2018","6","api","735","73"
"2018","6","unity3d","725","74"
"2018","6","xcode","696","75"
"2018","6","rest","694","76"
"2018","6","function","694","76"
"2018","6","go","678","78"
"2018","6","firebase-realtime-database","655","79"
"2018","6","multithreading","649","80"
"2018","6","algorithm","637","81"
"2018","6","flutter","633","82"
"2018","6","loops","631","83"
"2018","6","csv","630","84"
"2018","6","shell","619","85"
"2018","6","matplotlib","612","86"
"2018","6","maven","604","87"
"2018","6","ionic-framework","598","88"
"2018","6","vb.net","594","89"
"2018","6","webpack","593","90"
"2018","6","bootstrap-4","580","91"
"2018","6","macos","567","92"
"2018","6","elasticsearch","566","93"
"2018","6","twitter-bootstrap","560","94"
"2018","6","hibernate","558","95"
"2018","6","image","555","96"
"2018","6","machine-learning","549","97"
"2018","6","opencv","544","98"
"2018","6","kubernetes","542","99"
"2018","6","dictionary","536","100"
"2018","6","keras","536","100"
"2018","6","selenium-webdriver","536","100"
"2018","7","python","17990","1"
"2018","7","javascript","17867","2"
"2018","7","java","11832","3"
"2018","7","android","9593","4"
"2018","7","c#","9461","5"
"2018","7","php","8647","6"
"2018","7","html","7744","7"
"2018","7","css","5072","8"
"2018","7","angular","4843","9"
"2018","7","jquery","4636","10"
"2018","7","sql","4617","11"
"2018","7","python-3.x","4594","12"
"2018","7","r","4418","13"
"2018","7","node.js","4193","14"
"2018","7","reactjs","4182","15"
"2018","7","mysql","3997","16"
"2018","7","c++","3933","17"
"2018","7","ios","3890","18"
"2018","7","swift","3685","19"
"2018","7","pandas","2991","20"
"2018","7","arrays","2626","21"
"2018","7","json","2613","22"
"2018","7","sql-server","2549","23"
"2018","7","excel","2500","24"
"2018","7","django","2412","25"
"2018","7","laravel","2325","26"
"2018","7","typescript","2194","27"
"2018","7","vba","1979","28"
"2018","7","firebase","1961","29"
"2018","7","regex","1733","30"
"2018","7","spring","1720","31"
"2018","7","spring-boot","1715","32"
"2018","7","react-native","1625","33"
"2018","7","c","1612","34"
"2018","7","wordpress","1547","35"
"2018","7","amazon-web-services","1514","36"
"2018","7","docker","1471","37"
"2018","7","asp.net","1440","38"
"2018","7",".net","1416","39"
"2018","7","mongodb","1348","40"
"2018","7","dataframe","1333","41"
"2018","7","ruby-on-rails","1332","42"
"2018","7","tensorflow","1303","43"
"2018","7","postgresql","1285","44"
"2018","7","excel-vba","1273","45"
"2018","7","ajax","1270","46"
"2018","7","vue.js","1245","47"
"2018","7","database","1230","48"
"2018","7","azure","1189","49"
"2018","7","linux","1184","50"
"2018","7","xml","1123","51"
"2018","7","oracle","1113","52"
"2018","7","asp.net-mvc","1081","53"
"2018","7","selenium","1062","54"
"2018","7","git","1060","55"
"2018","7","powershell","1057","56"
"2018","7","numpy","1043","57"
"2018","7","bash","1041","58"
"2018","7","string","1034","59"
"2018","7","angularjs","1012","60"
"2018","7","apache-spark","986","61"
"2018","7","ruby","943","62"
"2018","7","scala","934","63"
"2018","7","android-studio","917","64"
"2018","7","list","909","65"
"2018","7","windows","908","66"
"2018","7","wpf","898","67"
"2018","7","kotlin","894","68"
"2018","7","xcode","855","69"
"2018","7","asp.net-core","847","70"
"2018","7","express","838","71"
"2018","7","python-2.7","837","72"
"2018","7","visual-studio","807","73"
"2018","7","unity3d","787","74"
"2018","7","api","750","75"
"2018","7","flutter","726","76"
"2018","7","go","696","77"
"2018","7","multithreading","695","78"
"2018","7","kubernetes","670","79"
"2018","7","rest","669","80"
"2018","7","machine-learning","667","81"
"2018","7","keras","658","82"
"2018","7","matplotlib","657","83"
"2018","7","firebase-realtime-database","649","84"
"2018","7","function","641","85"
"2018","7","selenium-webdriver","616","86"
"2018","7","maven","614","87"
"2018","7","loops","609","88"
"2018","7","csv","607","89"
"2018","7","xamarin","602","90"
"2018","7","angular6","600","91"
"2018","7","vb.net","595","92"
"2018","7","bootstrap-4","595","92"
"2018","7","macos","595","92"
"2018","7","image","589","95"
"2018","7","webpack","586","96"
"2018","7","shell","578","97"
"2018","7","performance","578","97"
"2018","7","ionic-framework","565","99"
"2018","7","unit-testing","564","100"
"2018","8","javascript","17983","1"
"2018","8","python","17877","2"
"2018","8","java","11430","3"
"2018","8","c#","9584","4"
"2018","8","android","9026","5"
"2018","8","php","8614","6"
"2018","8","html","7375","7"
"2018","8","angular","5010","8"
"2018","8","css","4962","9"
"2018","8","python-3.x","4782","10"
"2018","8","jquery","4728","11"
"2018","8","sql","4506","12"
"2018","8","reactjs","4446","13"
"2018","8","node.js","4255","14"
"2018","8","r","4141","15"
"2018","8","c++","3948","16"
"2018","8","ios","3816","17"
"2018","8","mysql","3689","18"
"2018","8","swift","3600","19"
"2018","8","pandas","2915","20"
"2018","8","arrays","2710","21"
"2018","8","json","2620","22"
"2018","8","sql-server","2480","23"
"2018","8","excel","2465","24"
"2018","8","django","2437","25"
"2018","8","laravel","2434","26"
"2018","8","typescript","2335","27"
"2018","8","firebase","1903","28"
"2018","8","vba","1849","29"
"2018","8","spring","1764","30"
"2018","8","spring-boot","1762","31"
"2018","8","regex","1725","32"
"2018","8","c","1703","33"
"2018","8","react-native","1553","34"
"2018","8","wordpress","1550","35"
"2018","8","amazon-web-services","1485","36"
"2018","8","docker","1437","37"
"2018","8","asp.net","1414","38"
"2018","8",".net","1398","39"
"2018","8","vue.js","1383","40"
"2018","8","mongodb","1358","41"
"2018","8","ajax","1331","42"
"2018","8","ruby-on-rails","1309","43"
"2018","8","excel-vba","1291","44"
"2018","8","tensorflow","1270","45"
"2018","8","postgresql","1260","46"
"2018","8","azure","1222","47"
"2018","8","linux","1184","48"
"2018","8","dataframe","1180","49"
"2018","8","database","1130","50"
"2018","8","oracle","1106","51"
"2018","8","git","1106","51"
"2018","8","asp.net-mvc","1095","53"
"2018","8","xml","1056","54"
"2018","8","bash","1031","55"
"2018","8","string","1024","56"
"2018","8","powershell","993","57"
"2018","8","numpy","978","58"
"2018","8","selenium","963","59"
"2018","8","apache-spark","950","60"
"2018","8","kotlin","935","61"
"2018","8","angularjs","917","62"
"2018","8","asp.net-core","897","63"
"2018","8","ruby","883","64"
"2018","8","xcode","879","65"
"2018","8","list","876","66"
"2018","8","wpf","872","67"
"2018","8","scala","852","68"
"2018","8","windows","823","69"
"2018","8","api","820","70"
"2018","8","flutter","817","71"
"2018","8","visual-studio","814","72"
"2018","8","python-2.7","814","72"
"2018","8","express","801","74"
"2018","8","angular6","800","75"
"2018","8","unity3d","758","76"
"2018","8","android-studio","752","77"
"2018","8","rest","713","78"
"2018","8","go","711","79"
"2018","8","multithreading","703","80"
"2018","8","function","685","81"
"2018","8","keras","672","82"
"2018","8","loops","667","83"
"2018","8","kubernetes","664","84"
"2018","8","firebase-realtime-database","650","85"
"2018","8","laravel-5","642","86"
"2018","8","ionic-framework","640","87"
"2018","8","maven","635","88"
"2018","8","webpack","632","89"
"2018","8","csv","631","90"
"2018","8","dictionary","626","91"
"2018","8","matplotlib","626","91"
"2018","8","hibernate","623","93"
"2018","8","shell","615","94"
"2018","8","xamarin","608","95"
"2018","8","unit-testing","600","96"
"2018","8","machine-learning","595","97"
"2018","8","performance","590","98"
"2018","8","bootstrap-4","587","99"
"2018","8","macos","579","100"
"2018","9","python","16161","1"
"2018","9","javascript","16097","2"
"2018","9","java","10890","3"
"2018","9","android","8551","4"
"2018","9","c#","8440","5"
"2018","9","php","7790","6"
"2018","9","html","6658","7"
"2018","9","css","4541","8"
"2018","9","angular","4385","9"
"2018","9","python-3.x","4378","10"
"2018","9","reactjs","4087","11"
"2018","9","jquery","4037","12"
